Timestamp,EKF_Vx,EKF_Wz,LIO_Vx,LIO_Vy,LIO_Wz,Roll,Pitch,Z_Jerk,IMU_Wx,IMU_Wy,IMU_Wz
1774941097.6521,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2091,1.0316,0.0019,-0.0033,-0.0098
1774941097.6724,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1394,-0.2091,-0.8143,0.0019,-0.0022,-0.0087
1774941097.6919,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2087,-0.0884,-0.0003,-0.0033,-0.0109
1774941097.7117,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1394,-0.2084,0.0000,0.0019,-0.0022,-0.0087
1774941097.7316,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1404,-0.2085,0.4627,0.0008,-0.0022,-0.0087
1774941097.7513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1410,-0.2084,1.8766,0.0008,-0.0033,-0.0087
1774941097.7724,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1401,-0.2084,-0.4029,0.0019,-0.0022,-0.0098
1774941097.7949,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1407,-0.2081,0.6654,0.0008,-0.0022,-0.0087
1774941097.8114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1407,-0.2079,0.0000,-0.0003,-0.0022,-0.0087
1774941097.8318,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1407,-0.2082,-1.3258,-0.0003,-0.0022,-0.0098
1774941097.8522,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1398,-0.2084,0.0911,0.0040,-0.0022,-0.0087
1774941097.8714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1409,-0.2084,0.0000,0.0019,-0.0033,-0.0087
1774941097.8915,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2087,1.5418,0.0019,-0.0033,-0.0087
1774941097.9115,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1399,-0.2088,0.0000,0.0008,-0.0022,-0.0098
1774941097.9319,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1411,-0.2090,-0.2536,0.0008,-0.0022,-0.0098
1774941097.9512,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1404,-0.2088,0.8259,0.0029,-0.0054,-0.0077
1774941097.9716,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1405,-0.2094,-1.4664,0.0019,-0.0022,-0.0077
1774941097.9922,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1405,-0.2092,1.1435,0.0019,-0.0043,-0.0109
1774941098.0114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1405,-0.2092,-0.9191,0.0029,-0.0033,-0.0087
1774941098.0322,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1403,-0.2090,0.3788,-0.0003,-0.0022,-0.0077
1774941098.0515,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1392,-0.2089,-0.5016,0.0029,-0.0033,-0.0098
1774941098.0715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1399,-0.2090,-0.9576,-0.0003,-0.0043,-0.0098
1774941098.0919,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2088,0.2628,0.0019,-0.0033,-0.0098
1774941098.1117,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1395,-0.2087,0.5507,0.0019,-0.0033,-0.0098
1774941098.1318,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1398,-0.2087,0.7326,0.0008,-0.0033,-0.0087
1774941098.1521,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1398,-0.2087,-0.6305,0.0019,-0.0033,-0.0098
1774941098.1726,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1405,-0.2087,-0.0860,0.0008,-0.0033,-0.0098
1774941098.1946,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1401,-0.2087,0.7458,0.0019,-0.0022,-0.0087
1774941098.2120,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1402,-0.2086,-0.6335,-0.0003,-0.0033,-0.0098
1774941098.2314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2086,0.8561,0.0019,-0.0022,-0.0087
1774941098.2519,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1395,-0.2087,0.0000,0.0029,-0.0022,-0.0098
1774941098.2715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1399,-0.2086,1.1791,0.0019,-0.0043,-0.0087
1774941098.2922,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1395,-0.2088,-0.1757,0.0029,-0.0022,-0.0087
1774941098.3117,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1402,-0.2087,-0.0575,-0.0003,-0.0033,-0.0087
1774941098.3321,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2087,1.2110,0.0029,-0.0043,-0.0098
1774941098.3518,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2088,0.2174,0.0008,-0.0022,-0.0077
1774941098.3721,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1406,-0.2086,0.0436,0.0008,-0.0033,-0.0109
1774941098.3927,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1398,-0.2086,-1.2170,0.0008,-0.0033,-0.0098
1774941098.4114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1401,-0.2087,-0.9988,-0.0013,-0.0012,-0.0087
1774941098.4322,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2088,0.6378,0.0019,-0.0033,-0.0098
1774941098.4515,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1399,-0.2089,-0.2124,0.0019,-0.0022,-0.0098
1774941098.4714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1399,-0.2088,0.8046,0.0008,-0.0043,-0.0098
1774941098.4919,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1399,-0.2089,-0.5033,0.0019,-0.0022,-0.0109
1774941098.5114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1404,-0.2089,0.1242,0.0008,-0.0033,-0.0109
1774941098.5324,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1398,-0.2089,0.4161,0.0040,-0.0033,-0.0098
1774941098.5515,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1407,-0.2088,-0.2928,-0.0013,-0.0033,-0.0087
1774941098.5722,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2087,0.8238,0.0029,-0.0022,-0.0098
